sampleID,latitude,longitude,elevation,standingWaterDepth,temp,litterDepth,sampleTopDepth,sampleBottomDepth,siteID,nlcdClass,collectDate,sampleExtent,soilSamplingDevice,soilMoisture,dryMassFraction,horizon,ph,soilInCaClpH,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,kclAmmoniumNConc,kclNitrateNitriteNConc,ExpID,source,sample_subgroup,sample_group,project,doi,aquaticSiteType,samplerType,do,do_sat,specificConductance_field,maxDepth,lakeSampleDepth1,lakeSampleDepth2,alkMeqPerL_ALK,initialSamplepH_ALK,ancMeqPerL_ANC,initialSamplepH_ANC,br,ca,cl,dic,doc,f,k,mg,na,so4,TDN,TDP,tds,TN,TOC,TP,TPC,TPN,TSS,TSS - Dry Mass,UV Absorbance (254 nm),UV Absorbance (280 nm),spc,habitatType,dominantHabitat,algalSampleType,benthicArea,substratumSizeClass,carbon,chlorophyll a,d13C,d34S,nitrogen,pheophytin,phosphorus,sulfur,total chlorophyll a,fe,mn,si,nh4,no2,no3,po4,surface_subsurface
CUPE.SS.20190923,18.110265,-66.986411,149.9,,24.2,,,,CUPE,,2019-09-23T12:41Z,,,,,,,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,7.34,89.2,257.0,,,,,,,,0.005,5.046333333333334,5.628299999999999,31.933333333333337,1.484,0.005,0.039,30.286666666666665,3.2593333333333336,4.504,0.4545333333333333,0.0196749999999999,209.0566666666667,0.4571666666666666,1.9026666666666667,0.210375,190.9186,82.79365,3.3333333333333335,166.66666666666666,0.0426333333333333,0.0327666666666666,294.19,,,,,,,,,,,,,,,0.5,0.6666666666666,14490.0,0.012813731999685864,0.0036129495170168563,1.7544526542654584,0.04806244939271256,surface
MART.SS.20211208,45.79233,-121.929416,333.7,,6.8,,,,MART,,2021-12-08T22:58Z,,,,,,6.35,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,11.38,92.9,39.0,,,,0.34,6.35,,,,3.397,0.951,4.448,0.9563,,0.561,0.376,2.175,0.413,0.041,0.0238,30.52,0.0616,1.104,0.0242,107.5037,7.5742,4.0,,0.0104,0.0087,,,,,,,,,,,,,,,,,,9526.0,0.0003863436783824883,0.000656899912184883,0.03718514425239349,0.05825751441540915,surface
MART.SS.20211214,45.79233,-121.929416,333.7,,6.4,,,,MART,,2021-12-14T19:00Z,,,,,,6.68,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,11.52,93.3,38.5,,,,0.38,6.68,0.36,6.68,,3.481,0.998,4.602,0.9471,,0.554,0.4,2.144,0.322,0.0445,0.0241,31.21,0.0607,1.092,0.0252,108.3175,6.7536,,,0.0313,0.0218,,,,,,,,,,,,,,,,,,9568.0,0.0024468432964224263,0.010510398594958129,0.022134014435948514,0.06377664736002686,surface
BARC.C0.20140730,29.675982,-82.008414,27.0,,32.0,,,,BARC,,2014-07-30T14:05Z,,,,,,,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,,,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
BARC.IN.20140730,29.677479,-82.00771,26.0,,32.0,,,,BARC,,2014-07-30T14:35Z,,,,,,4.24994883159502,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,,,57.1,,,,-0.03,4.38,-0.06,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
BARC.OT.20140730,29.674748,-82.008401,27.1,,32.0,,,,BARC,,2014-07-30T15:00Z,,,,,,4.329539645663693,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,,,56.9,,,,-0.04,4.35,-0.06,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface
SYCA.RE.20230117,33.750993,-111.508091,645.0,,8.2,,,,SYCA,,2023-01-17T17:55Z,,,,,,8.2,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.22,86.7,134.8,,,,1.21,8.2,,,,14.94,2.49,13.73,8.135,0.216,1.857,2.696,5.215,4.324,0.853,0.7623,114.0,1.31,13.23,1.4467,,,1281.0,,1.0079,0.868,,,,,,,,,,,,,,,,832.0,,14050.0,0.06812526862144545,0.02430529675084067,2.623323390948617,0.5233977742479127,surface
SYCA.SS.20230104,33.751675,-111.508603,643.0,,8.7,,,,SYCA,,2023-01-04T17:30Z,,,,,,8.119539645663693,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.83,93.1,248.8,,,,1.69,8.14,1.69,8.1,0.1523333333333333,26.883333333333336,6.284,22.30666666666667,6.27,0.4763333333333333,2.0686666666666667,10.703333333333331,9.654333333333334,12.38,2.044,0.1226666666666666,124.0,2.1403333333333334,6.517666666666666,0.2211333333333333,,,66.08666666666666,,0.2549666666666666,0.1925,,,,,,,,,,,,,,,,,,11526.666666666666,0.02446843296422426,0.02036389727773137,8.399120677961262,0.31561263949962,surface
SYCA.SS.20230110,33.751675,-111.508603,643.0,,12.5,,,,SYCA,,2023-01-10T18:30Z,,,,,,8.0,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,9.68,91.0,360.2,,,,2.71,8.0,,,0.13,40.18,8.439,38.74,4.699,0.583,2.215,16.63,14.38,16.381,1.477,0.1172,158.0,1.516,4.562,0.1269,,,14.0,,0.138,0.1013,,,,,,,,,,,,,,,,,,13470.0,0.01571130958755453,0.008211248902311038,6.205049606973804,0.2879147686108905,surface
SYCA.SS.20230123,33.751675,-111.508603,643.0,,8.2,,,,SYCA,,2023-01-23T19:45Z,,,,,,8.04,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.72,91.1,337.2,,,,2.97,8.04,,,0.089,1.041,7.056,36.03,4.085,0.441,0.752,,1.345,13.571,1.269,0.081,194.0,1.388,4.294,0.1003,,,16.0,,0.1595,0.1406,,,,,,,,,,,,,,,,,,14180.0,0.005280030271227342,0.0065689991218488295,5.421948176229946,0.19899540450316072,surface
OKSR.SS.20170523,68.669651,-149.143505,767.2,,0.1,,,,OKSR,,2017-05-23T10:57Z,,,,,,6.7462158093157525,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,,13.35,91.1,20.5,,,,0.18,6.87,0.15,6.65,0.005,2.712,0.5,1.848,11.85,0.005,0.305,0.476,0.216,0.56,0.291,0.004,16.4,0.2781,10.07,0.009,759.31075,209.1661,16.0,400.0,0.4102,0.2825,23.69,,,,,,,,,,,,,,,161.0,15.0,320.0,0.02446843296422426,0.03284499560924415,,0.03986040460001679,surface
OKSR.SS.20170528,68.669651,-149.143505,767.2,,1.5,,,,OKSR,,2017-05-28T20:00Z,,,,,,,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,14.1,108.0,29.9,,,,,,,,0.005,3.357,0.53,1.634,7.774,0.005,0.167,0.685,0.248,2.66,0.2209,0.015,19.3,0.2596,7.038,0.029,136.6985,12.967,12.0,300.0,0.3371,0.2366,25.9,,,,,,,,,,,,,,,78.0,0.5,250.0,0.10044935637944698,0.01970699736554649,0.06640204330784553,0.006132369938464121,surface
BLUE.SS.20170403,34.443439,-96.623887,286.7,,17.5,,,,BLUE,,2017-04-03T11:13Z,,,,,,8.159539645663694,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,9.13,99.5,526.0,,,,6.55,8.18,6.51,8.14,0.005,28.529,2.56,81.32,1.145,0.005,1.341,35.958,2.896,4.69,0.5058,0.001,319.9,0.5761,1.05,0.002,702.41065,69.0682,8.0,200.0,0.0189,0.0116,462.4,,,,,,,,,,,,,,,0.5,0.5,1220.0,,0.03284499560924415,1.9610736790250378,0.06438988435387327,surface
BLUE.SS.20170411,34.443439,-96.623887,286.7,,18.1,,,,BLUE,,2017-04-11T11:45Z,,,,,,8.294741010663461,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,9.84,106.6,569.0,,,,6.31,8.28,6.36,8.31,0.005,34.14,8.98,77.47,1.374,0.005,1.294,36.842,2.726,55.73,0.4713,0.006,319.5,0.4771,1.096,0.009,1721.9986,204.35035,16.0,400.0,0.0337,0.0282,458.9,,,,,,,,,,,,,,,0.5,0.5,3650.0,0.04120999236079876,0.016422497804622075,1.5051129816444984,0.05212514447694504,surface
PRIN.RE.20180724,33.378517,-97.782312,253.2,,26.5,,,,PRIN,,2018-07-24T17:19Z,,,,,,,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,2.58,32.1,849.0,,,,,,,,0.005,78.708,229.56,30.05,9.637,0.005,9.328,22.3,65.88,11.007,0.661,0.0005,621.9,1.141,8.954,0.129,6326.7492,879.2987,54.0,2700.0,0.2511,0.1693,891.69,,,,,,,,,,,,,,,0.5,13.0,18250.0,0.03451336860216896,0.08408318875966503,-0.009296286063098378,5.417948840633051,surface
PRIN.SS.20180709,33.37843,-97.781508,251.1,,30.7,,,,PRIN,,2018-07-09T18:52Z,,,,,,8.003591190636447,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,6.87,92.2,1042.0,,,,3.87,8.04,3.93,7.97,0.005,115.206,285.69,49.48,6.433,0.005,6.897,24.07,66.16,23.622,0.4689,0.011,766.2,0.6003,6.511,0.206,1971.03365,243.01515,124.0,6200.0,0.1948,0.1345,1093.58,,,,,,,,,,,,,,,0.5,1.0,17860.0,0.03438458737604146,0.06503309130630341,-0.05710575724474716,0.06132369938464122,surface
MCRA.SS.20191105,44.258957,-122.165861,864.1,,5.7,,,,MCRA,,2019-11-05T16:55Z,,,,,,6.854971218322152,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,11.01,94.9,36.4,,,,0.23,6.86,0.22,6.85,0.005,2.3160000000000003,0.4033333333333333,3.360333333333333,0.7799666666666667,0.005,0.17,0.5806666666666666,1.26,0.1333333333333333,,0.007925,21.76666666666667,,0.6913333333333332,0.1953,233.135575,95.899925,5.333333333333333,266.6666666666667,0.0228333333333333,0.0188333333333333,22.386666666666667,,,,,,,,,,,,,,,0.5,0.5,6323.0,0.030070416300770342,0.0036129495170168563,0.00132804086615691,0.10854294791081463,surface
MCRA.SS.20191121,44.258957,-122.165861,864.1,,4.8,,,,MCRA,,2019-11-21T17:12Z,,,,,,6.8126730247057425,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.56,89.7,24.1,,,,0.22,6.9,0.22,6.74,0.005,2.214,1.12,3.35,0.9235,0.005,0.148,0.613,1.127,0.17,,0.0005,21.0,,0.9906,0.1,111.75415,31.0167,2.0,100.0,0.0177,0.0126,22.47,,,,,,,,,,,,,,,0.5,0.5,6227.0,0.028074307295794153,0.00229914969264709,0.4484351324723167,0.017477254324622746,surface
MCRA.SS.20191126,44.258957,-122.165861,864.1,,3.3,,,,MCRA,,2019-11-26T17:05Z,,,,,,7.028964659705938,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,11.73,96.1,22.0,,,,0.21,7.06,0.22,7.0,0.005,2.19,0.64,,,0.005,0.147,0.597,1.234,0.14,,0.0094,21.5,,,0.0541,45.7933,2.2614,6.0,300.0,,,20.18,,,,,,,,,,,,,,,0.5,0.5,6064.0,0.010946404220837171,0.0072258990340337125,0.00398412259847073,0.021463294784624425,surface
TOOK.C0.20191001,68.630699,-149.611405,715.0,,2.9,,,,TOOK,,2019-10-01T19:28Z,,,,,,7.457254075307731,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,10.6,86.0,106.2,20.6,0.5,,1.0,7.6,9.42,7.35,0.005,17.46,2.21,11.42,4.798,0.005,,2.106,0.413,3.033,0.3671,0.04665,77.41,0.2168,4.837,0.0383,679.79255,122.78235,4.0,200.0,0.1622,0.1081,109.23,,,,,,,,,,,,,,,10.0,0.5,851.0,0.01667716878351075,0.001313799824369766,0.07680503009274131,0.1625078033692992,surface
TOOK.IN.20191001,68.62586,-149.5982,717.0,,1.0,,,,TOOK,,2019-10-01T17:29Z,,,,,,7.784280839205794,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Grab,12.2,92.0,142.2,,0.5,,1.31,7.76,12.8,7.81,0.005,22.3,1.42,15.28,4.494,0.005,0.001,2.761,0.578,4.365,0.2294,0.0165,99.28,0.242,4.343,0.0329,147.1401,98.8355,6.0,300.0,0.1516,0.1015,140.28,,,,,,,,,,,,,,,53.0,0.5,1624.0,0.03361190001927649,0.001313799824369766,0.4468857514618004,0.15944161840006715,surface
TOOK.OT.20191001,68.640502,-149.596089,717.0,,2.3,,,,TOOK,,2019-10-01T17:56Z,,,,,,7.554691405490645,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,11.2,89.0,109.0,1.4,0.5,,1.02,7.66,10.2,7.47,,,,11.72,4.586,,,,,,0.1693,0.006,,,,0.0066,284.6909,93.01625,,,0.1862,0.1336,,,,,,,,,,,,,,,,,,,0.016355215718192005,0.001313799824369766,0.08720801687763712,0.11038265889235417,surface
BARC.C0.20180206,29.675982,-82.008414,27.0,,15.3,,,,BARC,,2018-02-06T15:45Z,,,,,,4.862428763937644,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,10.24,101.8,34.3,6.4,0.5,,0.06,4.77,0.03,4.98,0.005,9.574,21.59,0.3022,2.196,0.005,0.369,0.965,5.954,1.86,0.1256,0.001,22.9,0.1584,2.351,0.001,475.664,167.52929999999998,2.0,100.0,0.0547,0.0364,33.41,,,,,,,,,,,,,,,0.5,1.0,70.0,0.13238710045906601,0.044669194028572036,0.01593649039388293,0.06745606932310533,surface
CARI.SS.20191009,65.15308,-147.501997,225.7,,1.3,,,,CARI,,2019-10-09T20:55Z,,,,,,7.3068688857093,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,13.6,99.0,84.8,,,,0.725,7.3068688857093,,,0.005,11.24,7.97,7.965,4.436,0.005,0.551,2.188,0.99,4.74,0.471,0.04815,57.41,0.4647,4.395,0.0402999999999999,233.5926,88.44665,12.0,600.0,0.1379,0.0933,80.24,,,,,,,,,,,,,,,93.0,39.0,5418.0,0.048614912863129786,0.033501895521429036,1.750579201739167,0.062396864123872436,surface
CARI.SS.20191016,65.15308,-147.501997,225.7,,0.0,,,,CARI,,2019-10-16T21:11Z,,,,,,7.3,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,13.8,99.0,92.5,,,,0.82,7.3,,,0.005,12.54,8.85,11.2,3.236,0.005,0.528,2.429,1.023,7.17,0.4893,0.0121999999999999,64.18,0.4849,3.655,0.12085,234.27455,58.636300000000006,16.0,800.0,0.1192,0.0792,90.25,,,,,,,,,,,,,,,45.0,0.5,5798.0,0.02324501131601305,0.007554348990126154,1.7851082642592466,0.0657696675900277,surface
LECO.SS.20181112,35.692201,-83.504427,536.3,,8.6,,,,LECO,,2018-11-12T17:46Z,,,,,,6.614382924941131,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,12.52,107.2,19.9,,,,0.08,6.69,0.06,6.55,0.005,1.389,2.08,1.848,2.067,0.005,0.0005,0.429,0.694,0.48,,0.004,11.41,,1.272,0.0739,466.64525,63.0897,6.0,300.0,0.0524,0.0384,14.69,,,,,,,,,,,,,,,0.5,0.5,2960.0,0.05421689619967587,0.17407847672899399,-0.19300860588147098,0.21463294784624426,surface
LECO.SS.20181126,35.692201,-83.504427,536.3,,,,,,LECO,,2018-11-26T17:29Z,,,,,,,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,,,,,,,,,,,,0.005,1.356,0.8,2.224,2.972,0.005,0.0005,0.473,0.727,0.93,0.1702,0.004,10.08,0.1969,1.055,0.008,396.73515,74.9476,,,0.0323,0.0218,13.12,,,,,,,,,,,,,,,0.5,0.5,3170.0,0.09671470082174959,0.17145087708025447,0.035857103386236565,0.5948398840310197,surface
MAYF.SS.20200107,32.961588,-87.408223,70.0,,11.4,,,,MAYF,,2020-01-07T14:50Z,,,,,,5.856420621846698,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,9.47,86.8,12.4,,,,0.02,6.19,0.0,5.67,0.005,0.694,0.28,1.323,1.873,0.005,0.029,0.321,0.586,2.04,0.0529,0.011,6.4,0.0571,1.792,0.018,888.5661,59.8951,,40000.0,0.0624,0.0503,9.01,,,,,,,,,,,,,,,146.0,0.5,480.0,0.05228517780776342,,,0.045992774538480906,surface
MAYF.SS.20200121,32.961588,-87.408223,70.0,,5.8,,,,MAYF,,2020-01-21T15:09Z,,,,,,7.1,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,13.4,106.2,13.8,,,,0.04,7.1,,,0.005,0.566,3.37,1.562,1.598,0.005,0.0005,0.279,0.554,1.85,0.0421,0.0005,5.96,0.0628,1.512,0.008,806.1072,51.3932,,,0.0631,0.0474,7.64,,,,,,,,,,,,,,,220.0,0.5,530.0,0.06400426938536558,,,0.13828494211236594,surface
PRLA.C0.20220208,47.159718,-99.118723,561.0,,1.4,,,,PRLA,,2022-02-08T17:15Z,,,,,,8.274741010663462,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),lake,Kemmerer,0.2,1.4,1810.0,2.5,0.5,,12.9,8.29,12.9,8.26,0.3992,55.19,35.098,142.7,52.64,0.0364,64.18,144.4,81.03,51.001,5.826,0.1795,1.474,5.818,54.01,0.2883,7606.8409,1310.5228,9.0,,0.8622,0.518,,,,,,,,,,,,,,,,,,25160.0,1.244928112974505,0.0065689991218488295,0.009738966351817343,0.2176991328154763,surface
WALK.SS.20220207,35.957219,-84.279211,261.7,,9.7,,,,WALK,,2022-02-07T15:07Z,,,,,,7.764280839205794,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.48,93.4,125.5,,,,1.27,7.79,1.26,7.74,,14.14,0.9068,14.97,0.767,0.0489,0.762,7.925,0.738,2.6547,0.093,0.0029,101.2,0.0801,0.6724,0.0038,158.5008,5.956,6.0,,0.0102,0.007,,,,,,,,,,,,,,,,,,4257.0,0.0019317183919124418,0.004926749341386622,0.0725995673499111,,surface
WALK.SS.20220214,35.957219,-84.279211,261.7,,8.4,,,,WALK,,2022-02-14T15:24Z,,,,,,7.82,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.97,95.1,188.2,,,,2.03,7.82,,,,22.37,0.8734,24.33,0.7262,,0.836,12.98,0.785,2.291,0.0374,0.0058,151.8,0.0527,0.6688,0.0082,114.1967,5.0651,7.0,,0.0046,0.0026,,,,,,,,,,,,,,,,,,4526.0,0.002060499618039938,0.0019706997365546487,0.07481296879350596,0.0,surface
WALK.SS.20220221,35.957219,-84.279211,261.7,,10.1,,,,WALK,,2022-02-21T14:53Z,,,,,,8.09,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,10.29,93.2,171.1,,,,1.92,8.09,,,0.0783,18.98,0.8615,23.66,0.7903,,0.811,10.94,0.756,2.3428,0.1156,0.0054,137.0,0.1487,0.6594,0.0061,113.5453,6.927,,,0.01,0.0082,,,,,,,,,,,,,,,,,,4069.0,0.0012878122612749612,0.0009853498682773243,0.07658368994838184,,surface
KING.RE.20180102,39.105061,-96.603829,324.4,,2.3,,,,KING,,2018-01-02T16:10Z,,,,,,7.184971218322152,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,2.52,18.6,427.5,,,,9.22,7.18,9.34,7.19,0.005,140.26,1.97,132.6,0.7055,0.005,1.452,28.578,6.655,49.35,0.0624,0.036,705.4,0.0779,0.8086,0.038,549.8449499999999,158.19265,2.0,100.0,0.0165,0.0116,1004.15,,,,,,,,,,,,,,,0.5,29.0,300.0,0.1398564115744608,0.056493392447899936,0.017707211548758806,0.14411069355390685,surface
BLWA.C0.20211214,32.542478,-87.797972,23.0,,15.0,,,,BLWA,,2021-12-14T18:47Z,,,,,,7.429539645663693,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),river,Kemmerer,10.3,102.0,195.9,,0.5,,0.73,7.45,0.81,7.41,0.088,13.26,9.842,10.14,2.856,0.051,1.885,6.939,9.861,29.891,0.5316,0.0139,152.1,0.5695,2.903,0.0367,998.2294,121.9802,16.0,,0.091,0.0673,,,,,,,,,,,,,,,,,,5013.0,0.03850558661212134,0.008211248902311038,1.8548304097324848,0.011958121380005036,surface
BLWA.C0.20211228,32.542478,-87.797972,23.0,,13.9,,,,BLWA,,2021-12-28T15:20Z,,,,,,7.77,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),river,Kemmerer,10.6,102.0,301.5,4.6,0.5,,1.42,7.77,,,0.075,21.98,9.036,18.04,2.808,0.063,2.792,11.7,16.04,62.094,0.5856,0.0136,241.9,0.6442,2.817,0.0304,772.8706,99.4373,2.0,,0.0641,0.0483,,,,,,,,,,,,,,,,,,3189.0,0.0054088114973548365,0.03612949517016856,2.6472281265394413,0.007665462423080152,surface
GUIL.SS.20170719,18.174097,-66.799717,546.3,,22.2,,,,GUIL,,2017-07-19T11:39Z,,,,,,7.82,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,8.8,107.0,237.0,,,,2.02,7.82,1.98,7.82,0.005,28.844,6.6022,23.76,1.345,0.2139,0.9234,6.4189,8.3178,4.8725,0.4975,0.0005,165.21,0.5178,1.031,0.0843,329.8641,70.3606,4.0,400.0,0.0304,0.0219,266.5,,,,,,,,,,,,,,,6.2,2.0,11528.0,0.07598092341522271,,,0.08891936410772976,surface
GUIL.SS.20170724,18.174097,-66.799717,546.3,,22.5,,,,GUIL,,2017-07-24T13:04Z,,,,,,7.917128104620114,,,,,,,,,neon_surfacewater,neon,freshwater_surface,freshwater,DP1.20281.001 (metaG) ; DP1.20093.001 (env data),10.48443/C2AT-7Y65 (metaG) ; 10.48443/7B2C-GA32 (env data),stream,Grab,8.33,101.6,224.3,,,,1.93,7.87,1.93,7.97,0.005,27.212,6.1731,22.46,1.185,0.005,0.9044,6.1435,7.71,4.7103,0.4398,0.002,152.41,,,0.003,306.42075,4.471550000000001,4.0,400.0,0.0422,0.042,251.9,,,,,,,,,,,,,,,0.5,10.7,10982.0,0.044171960561731165,0.03448724538970636,1.6476560346120068,0.11958121380005036,surface
